

0000095;1;1;Best Director;Annie Hall
0000095;Best Writing, Screenplay Written Directly for the Screen;Annie Hall
0000095;1;0;Best Actor in a Leading Role;Annie Hall


0002031;1;1;Best Director;Casablanca
0002031;1;0;Best Director;Yankee Doodle Dandy
0002031;1;0;Best Director;Angels with Dirty Faces
0002031;Best Director;Four Daughters
0002031;1;0;Best Director;Captain Blood


0001379;1;0;Best Director;Prizzi's Honor
0001379;1;0;Best Writing, Screenplay Adapted From Other Material;The Man Who Would Be King
0001379;1;0;Best Actor in a Supporting Role;The Cardinal
0001379;1;0;Best Writing, Screenplay Based on Material from Another Medium;Heaven Knows, Mr. Allison
0001379;1;0;Best Picture;Moulin Rouge
0001379;Best Director;Moulin Rouge
0001379;1;0;Best Director;The African Queen
0001379;Best Writing, Screenplay;The African Queen
0001379;1;0;Best Director;The Asphalt Jungle
0001379;Best Writing, Screenplay;The Asphalt Jungle
0001379;1;1;Best Director;The Treasure of the Sierra Madre
0001379;Best Writing, Screenplay;The Treasure of the Sierra Madre
0001379;1;0;Best Writing, Original Screenplay;Sergeant York
0001379;Best Writing, Screenplay;The Maltese Falcon
0001379;1;0;Best Writing, Original Screenplay;Dr. Ehrlich's Magic Bullet


0598102;1;0;Best Writing, Story and Screenplay - Written Directly for the Screen;Casanova '70
0598102;1;0;Best Writing, Story and Screenplay - Written Directly for the Screen;I compagni

0001053;1;0;Best Motion Picture of the Year;True Grit
0001053;Best Achievement in Directing;True Grit
0001053;Best Writing, Adapted Screenplay;True Grit
0001053;1;0;Best Motion Picture of the Year;A Serious Man
0001053;Best Writing, Original Screenplay;A Serious Man
0001053;1;1;Best Motion Picture of the Year;No Country for Old Men
0001053;Best Achievement in Directing;No Country for Old Men
0001053;Best Writing, Adapted Screenplay;No Country for Old Men
0001053;1;0;Best Achievement in Film Editing;No Country for Old Men
0001053;1;0;Best Writing, Screenplay Based on Material Previously Produced or Published;O Brother, Where Art Thou?
0001053;1;1;Best Writing, Screenplay Written Directly for the Screen;Fargo
0001053;1;0;Best Picture;Fargo
0001053;Best Film Editing;Fargo


0000631;1;0;Best Director;Black Hawk Down
0000631;1;0;Best Director;Gladiator
0000631;1;0;Best Director;Thelma & Louise

0939992;1;0;Best Director;Kings Row
